publishedAt,authorDisplayName,textDisplay,likeCount,Type,char_count,textDisplay_clean,textDisplay_casefolding,textDisplay_stopword,textDisplay_token,textDisplay_stemming
2024-12-08 05:36:39+00:00,@putrifauziah4476,Di tunggu part bareng ritsuki natsuki yaaa ajaaheeeâ¤,0,Non-Toxic,54,Di tunggu part bareng ritsuki natsuki yaaa ajaaheee,di tunggu part bareng ritsuki natsuki yaaa ajaaheee,tunggu part bareng ritsuki natsuki yaaa ajaaheee,"['tunggu', 'part', 'bareng', 'ritsuki', 'natsuki', 'yaaa', 'ajaaheee']","['tunggu', 'part', 'bareng', 'ritsuki', 'natsuki', 'yaaa', 'ajaaheee']"
2024-12-08 05:33:40+00:00,@erisahsiahaan929,Abeeee pinternyaaa,0,Toxic,18,Abeeee pinternyaaa,abeeee pinternyaaa,abeeee pinternyaaa,"['abeeee', 'pinternyaaa']","['abeeee', 'pinternyaaa']"
2024-12-08 05:24:24+00:00,@rlani2290,"Abe bentukannya lucu banget, sopan, ceria, gemes banget bayi 3 literâ¤",42,Toxic,71,Abe bentukannya lucu banget sopan ceria gemes banget bayi  liter,abe bentukannya lucu banget sopan ceria gemes banget bayi  liter,abe bentukannya lucu banget sopan ceria gemes banget bayi liter,"['abe', 'bentukannya', 'lucu', 'banget', 'sopan', 'ceria', 'gemes', 'banget', 'bayi', 'liter']","['abe', 'bentuk', 'lucu', 'banget', 'sopan', 'ceria', 'gemes', 'banget', 'bayi', 'liter']"
2024-12-08 05:21:22+00:00,@dewianjani4096,Komenan ditiktok mirisðŸ˜¢ðŸ˜¢ðŸ˜¢,0,Non-Toxic,34,Komenan ditiktok miris,komenan ditiktok miris,komenan ditiktok miris,"['komenan', 'ditiktok', 'miris']","['komenan', 'ditiktok', 'miris']"
2024-12-08 05:09:39+00:00,@steffaniezw,abeeeeeeeðŸ˜­â¤ï¸â¤ï¸ðŸ’—ðŸ’—ðŸ’—ðŸ’—ðŸ’—,0,Non-Toxic,45,abeeeeeee,abeeeeeee,abeeeeeee,['abeeeeeee'],['abeeeeeee']
2024-12-08 05:03:13+00:00,@HadiWiyono-kl4rd,"Abe takut Ama AZZA, di tendang dinonya wkwkwk",0,Non-Toxic,45,Abe takut Ama AZZA di tendang dinonya wkwkwk,abe takut ama azza di tendang dinonya wkwkwk,abe takut ama azza tendang dinonya wkwkwk,"['abe', 'takut', 'ama', 'azza', 'tendang', 'dinonya', 'wkwkwk']","['abe', 'takut', 'ama', 'azza', 'tendang', 'dinonya', 'wkwkwk']"
2024-12-08 05:02:17+00:00,@dheaays,ABE TUH LUCU BGT YAMPONNNN CINTAKUUUU,0,Toxic,37,ABE TUH LUCU BGT YAMPONNNN CINTAKUUUU,abe tuh lucu bgt yamponnnn cintakuuuu,abe tuh lucu bgt yamponnnn cintakuuuu,"['abe', 'tuh', 'lucu', 'bgt', 'yamponnnn', 'cintakuuuu']","['abe', 'tuh', 'lucu', 'bgt', 'yamponnnn', 'cintakuuuu']"
2024-12-08 04:59:44+00:00,@artiwahyu-r9y,"mumpung rizuki msh di indonesia,ajja undang dong rizukinya pasti seru",1,Non-Toxic,69,mumpung rizuki msh di indonesiaajja undang dong rizukinya pasti seru,mumpung rizuki msh di indonesiaajja undang dong rizukinya pasti seru,mumpung rizuki msh indonesiaajja undang rizukinya seru,"['mumpung', 'rizuki', 'msh', 'indonesiaajja', 'undang', 'rizukinya', 'seru']","['mumpung', 'rizuki', 'msh', 'indonesiaajja', 'undang', 'rizukinya', 'seru']"
2024-12-08 04:42:19+00:00,@BrinaLim,"Gemesss gemesssss gemessss...â¤â¤â¤ Mrk Yg suka bully anak kecil ini, ga punya otak .. berani nya sm anak kecil, udh gt online lg ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,Toxic,149,Gemesss gemesssss gemessss Mrk Yg suka bully anak kecil ini ga punya otak  berani nya sm anak kecil udh gt online lg ,gemesss gemesssss gemessss mrk yg suka bully anak kecil ini ga punya otak  berani nya sm anak kecil udh gt online lg ,gemesss gemesssss gemessss mrk yg suka bully anak ga otak berani nya sm anak udh gt online lg,"['gemesss', 'gemesssss', 'gemessss', 'mrk', 'yg', 'suka', 'bully', 'anak', 'ga', 'otak', 'berani', 'nya', 'sm', 'anak', 'udh', 'gt', 'online', 'lg']","['gemesss', 'gemesssss', 'gemessss', 'mrk', 'yg', 'suka', 'bully', 'anak', 'ga', 'otak', 'berani', 'nya', 'sm', 'anak', 'udh', 'gt', 'online', 'lg']"
2024-12-08 04:31:35+00:00,@sherly-nh3re,Ademm bnget yakkk komenan disnii soalnya di tiktokk komenannya pada saling senggol ðŸ˜­ðŸ˜­ðŸ˜­ðŸ¥¹ðŸ¥¹,20,Non-Toxic,103,Ademm bnget yakkk komenan disnii soalnya di tiktokk komenannya pada saling senggol ,ademm bnget yakkk komenan disnii soalnya di tiktokk komenannya pada saling senggol ,ademm bnget yakkk komenan disnii tiktokk komenannya senggol,"['ademm', 'bnget', 'yakkk', 'komenan', 'disnii', 'tiktokk', 'komenannya', 'senggol']","['ademm', 'bnget', 'yakkk', 'komenan', 'disnii', 'tiktokk', 'komenannya', 'senggol']"
2024-12-10 08:03:56+00:00,@SophiaMarwah_,iya parah ðŸ˜¢ pdahal anak kecil yaa wajar yg penting masi di awasi,1,Non-Toxic,67,iya parah  pdahal anak kecil yaa wajar yg penting masi di awasi,iya parah  pdahal anak kecil yaa wajar yg penting masi di awasi,iya parah pdahal anak yaa wajar yg masi awasi,"['iya', 'parah', 'pdahal', 'anak', 'yaa', 'wajar', 'yg', 'masi', 'awasi']","['iya', 'parah', 'pdahal', 'anak', 'yaa', 'wajar', 'yg', 'mas', 'awas']"
2024-12-08 04:26:09+00:00,@yustini8304,lucu bgt presiden cilik dan wakil presiden cilik akhirnya ketemu juga,0,Non-Toxic,69,lucu bgt presiden cilik dan wakil presiden cilik akhirnya ketemu juga,lucu bgt presiden cilik dan wakil presiden cilik akhirnya ketemu juga,lucu bgt presiden cilik wakil presiden cilik ketemu,"['lucu', 'bgt', 'presiden', 'cilik', 'wakil', 'presiden', 'cilik', 'ketemu']","['lucu', 'bgt', 'presiden', 'cilik', 'wakil', 'presiden', 'cilik', 'ketemu']"
2024-12-08 04:18:08+00:00,@MariaAlisma,Abe cekut goodlooking bgtttðŸ˜,0,Toxic,31,Abe cekut goodlooking bgttt,abe cekut goodlooking bgttt,abe cekut goodlooking bgttt,"['abe', 'cekut', 'goodlooking', 'bgttt']","['abe', 'cekut', 'goodlooking', 'bgttt']"
2024-12-08 04:16:00+00:00,@NadiaayulestariLestari,Abe lucu bangetttttttt,0,Toxic,22,Abe lucu bangetttttttt,abe lucu bangetttttttt,abe lucu bangetttttttt,"['abe', 'lucu', 'bangetttttttt']","['abe', 'lucu', 'bangetttttttt']"
2024-12-08 04:08:53+00:00,@angelf.tampubolon7487,"Di tunggu abe, aja sama fadilnya",0,Non-Toxic,32,Di tunggu abe aja sama fadilnya,di tunggu abe aja sama fadilnya,tunggu abe aja fadilnya,"['tunggu', 'abe', 'aja', 'fadilnya']","['tunggu', 'abe', 'aja', 'fadil']"
2024-12-08 04:02:09+00:00,@nindyorsela,"abe contoh anak yang ga gagal didikan dari ortunya, bisa kontrol emosi love abeee emg ga salah ngefans sama abe tuâ¤",65,Toxic,117,abe contoh anak yang ga gagal didikan dari ortunya bisa kontrol emosi love abeee emg ga salah ngefans sama abe tu,abe contoh anak yang ga gagal didikan dari ortunya bisa kontrol emosi love abeee emg ga salah ngefans sama abe tu,abe contoh anak ga gagal didikan ortunya kontrol emosi love abeee emg ga salah ngefans abe tu,"['abe', 'contoh', 'anak', 'ga', 'gagal', 'didikan', 'ortunya', 'kontrol', 'emosi', 'love', 'abeee', 'emg', 'ga', 'salah', 'ngefans', 'abe', 'tu']","['abe', 'contoh', 'anak', 'ga', 'gagal', 'dik', 'ortunya', 'kontrol', 'emosi', 'love', 'abeee', 'emg', 'ga', 'salah', 'ngefans', 'abe', 'tu']"
2024-12-08 15:16:23+00:00,@lennyrostiani3557,Yang gagal siapa maksudny??,4,Non-Toxic,27,Yang gagal siapa maksudny,yang gagal siapa maksudny,gagal maksudny,"['gagal', 'maksudny']","['gagal', 'maksudny']"
2024-12-09 03:04:00+00:00,@balqistlukita9913,Coba sebutkan orang tua siapa yg gagal?,3,Non-Toxic,39,Coba sebutkan orang tua siapa yg gagal,coba sebutkan orang tua siapa yg gagal,coba sebutkan orang tua yg gagal,"['coba', 'sebutkan', 'orang', 'tua', 'yg', 'gagal']","['coba', 'sebut', 'orang', 'tua', 'yg', 'gagal']"
2024-12-09 10:06:19+00:00,@denz7770,Lebay hirup didinya Nindy ke karasa Mun didinya boga budak dengan karakter berbeda,1,Non-Toxic,82,Lebay hirup didinya Nindy ke karasa Mun didinya boga budak dengan karakter berbeda,lebay hirup didinya nindy ke karasa mun didinya boga budak dengan karakter berbeda,lebay hirup didinya nindy karasa mun didinya boga budak karakter berbeda,"['lebay', 'hirup', 'didinya', 'nindy', 'karasa', 'mun', 'didinya', 'boga', 'budak', 'karakter', 'berbeda']","['lebay', 'hirup', 'didinya', 'nindy', 'karasa', 'mun', 'didinya', 'boga', 'budak', 'karakter', 'beda']"
2024-12-09 11:52:39+00:00,@resiriswanti5201,"Tiap anak beda karakter atuh , lagian siapa lg org tua yg mau gagal didik anak",3,Non-Toxic,78,Tiap anak beda karakter atuh  lagian siapa lg org tua yg mau gagal didik anak,tiap anak beda karakter atuh  lagian siapa lg org tua yg mau gagal didik anak,anak beda karakter atuh lg org tua yg gagal didik anak,"['anak', 'beda', 'karakter', 'atuh', 'lg', 'org', 'tua', 'yg', 'gagal', 'didik', 'anak']","['anak', 'beda', 'karakter', 'atuh', 'lg', 'org', 'tua', 'yg', 'gagal', 'didik', 'anak']"
2024-12-10 14:16:04+00:00,@FitriYnn-p3m,Ini contoh nya manusia yg gak punya hati ðŸŽ‰,0,Toxic,45,Ini contoh nya manusia yg gak punya hati ,ini contoh nya manusia yg gak punya hati ,contoh nya manusia yg gak hati,"['contoh', 'nya', 'manusia', 'yg', 'gak', 'hati']","['contoh', 'nya', 'manusia', 'yg', 'gak', 'hati']"
2024-12-08 03:44:00+00:00,@nurhandayani9646,Plissss pnjnginnnnn vlognyaðŸ˜‚,0,Non-Toxic,31,Plissss pnjnginnnnn vlognya,plissss pnjnginnnnn vlognya,plissss pnjnginnnnn vlognya,"['plissss', 'pnjnginnnnn', 'vlognya']","['plissss', 'pnjnginnnnn', 'vlognya']"
2024-12-08 03:31:04+00:00,@mutianingsih5387,abe sama ajja papi sama raffi ahmad hhe..,0,Non-Toxic,41,abe sama ajja papi sama raffi ahmad hhe,abe sama ajja papi sama raffi ahmad hhe,abe ajja papi raffi ahmad hhe,"['abe', 'ajja', 'papi', 'raffi', 'ahmad', 'hhe']","['abe', 'ajja', 'papi', 'raffi', 'ahmad', 'hhe']"
2024-12-08 03:24:27+00:00,@devipuspitasari2121,Abeee pintarnyaaa,0,Toxic,17,Abeee pintarnyaaa,abeee pintarnyaaa,abeee pintarnyaaa,"['abeee', 'pintarnyaaa']","['abeee', 'pintarnyaaa']"
2024-12-08 03:22:40+00:00,@dianmaswara2830,hahaha lucu gemesssss,0,Non-Toxic,21,hahaha lucu gemesssss,hahaha lucu gemesssss,hahaha lucu gemesssss,"['hahaha', 'lucu', 'gemesssss']","['hahaha', 'lucu', 'gemesssss']"
2024-12-08 03:20:43+00:00,@AniAndriani-b2d,"Ditunggu ritsuki, natsuki ktemu AjjaðŸ¥°",0,Non-Toxic,40,Ditunggu ritsuki natsuki ktemu Ajja,ditunggu ritsuki natsuki ktemu ajja,ditunggu ritsuki natsuki ktemu ajja,"['ditunggu', 'ritsuki', 'natsuki', 'ktemu', 'ajja']","['tunggu', 'ritsuki', 'natsuki', 'ktemu', 'ajja']"
2024-12-08 03:19:37+00:00,@GitaAlviana,ABEE POSITIF VIBES BGTTT,0,Toxic,24,ABEE POSITIF VIBES BGTTT,abee positif vibes bgttt,abee positif vibes bgttt,"['abee', 'positif', 'vibes', 'bgttt']","['abee', 'positif', 'vibes', 'bgttt']"
2024-12-08 03:05:38+00:00,@indririyani2022,Duaaa anak kesayangan!!!â¤,0,Non-Toxic,27,Duaaa anak kesayangan,duaaa anak kesayangan,duaaa anak kesayangan,"['duaaa', 'anak', 'kesayangan']","['duaaa', 'anak', 'sayang']"
2024-12-08 02:53:07+00:00,@ekanursafitri429,Abeeeeeeeeeeee bayi 3 liter kuuuu,0,Toxic,33,Abeeeeeeeeeeee bayi  liter kuuuu,abeeeeeeeeeeee bayi  liter kuuuu,abeeeeeeeeeeee bayi liter kuuuu,"['abeeeeeeeeeeee', 'bayi', 'liter', 'kuuuu']","['abeeeeeeeeeeee', 'bayi', 'liter', 'kuuuu']"
2024-12-08 02:45:30+00:00,@shafnaauliapriyanto9234,lucuu bgttt abee,0,Toxic,16,lucuu bgttt abee,lucuu bgttt abee,lucuu bgttt abee,"['lucuu', 'bgttt', 'abee']","['lucuu', 'bgttt', 'abee']"
2024-12-08 02:43:58+00:00,@RimbieNesya,Kurang ritsuki,0,Non-Toxic,14,Kurang ritsuki,kurang ritsuki,ritsuki,['ritsuki'],['ritsuki']
2024-12-08 02:42:01+00:00,@ariniprameisti7,Kumpulin anak&quot; lucu Indonesia di Andara,0,Non-Toxic,44,Kumpulin anakquot lucu Indonesia di Andara,kumpulin anakquot lucu indonesia di andara,kumpulin anakquot lucu indonesia andara,"['kumpulin', 'anakquot', 'lucu', 'indonesia', 'andara']","['kumpulin', 'anakquot', 'lucu', 'indonesia', 'andara']"
2024-12-08 02:41:59+00:00,@gabriellastefiany8597,"Abeeeeee, selalu membanggakanðŸ¥°ðŸ¥°ðŸ¥°",0,Toxic,41,Abeeeeee selalu membanggakan,abeeeeee selalu membanggakan,abeeeeee membanggakan,"['abeeeeee', 'membanggakan']","['abeeeeee', 'bangga']"
2024-12-08 02:39:33+00:00,@ZulfianaVia-z6c,Akhirnyaaaaa bro ajja sama bro abe ketemuuuuðŸ¤,0,Non-Toxic,48,Akhirnyaaaaa bro ajja sama bro abe ketemuuuu,akhirnyaaaaa bro ajja sama bro abe ketemuuuu,akhirnyaaaaa bro ajja bro abe ketemuuuu,"['akhirnyaaaaa', 'bro', 'ajja', 'bro', 'abe', 'ketemuuuu']","['akhirnyaaaaa', 'bro', 'ajja', 'bro', 'abe', 'ketemuuuu']"
2024-12-08 02:34:39+00:00,@tiranibanicca856,"Yuks pertemukan abe, ajja, ritsuki, dan natsuki dongs",0,Non-Toxic,53,Yuks pertemukan abe ajja ritsuki dan natsuki dongs,yuks pertemukan abe ajja ritsuki dan natsuki dongs,yuks pertemukan abe ajja ritsuki natsuki dongs,"['yuks', 'pertemukan', 'abe', 'ajja', 'ritsuki', 'natsuki', 'dongs']","['yuks', 'temu', 'abe', 'ajja', 'ritsuki', 'natsuki', 'dongs']"
2024-12-08 02:34:26+00:00,@CakraSirait-w3e,Lincah banget aaa,0,Non-Toxic,17,Lincah banget aaa,lincah banget aaa,lincah banget aaa,"['lincah', 'banget', 'aaa']","['lincah', 'banget', 'aaa']"
2024-12-08 02:34:08+00:00,@aditarizkyfriskamaulyda1393,"Abeee gak kbanting sm aja sama2 lucu2, sm2 ganteng, sama2 pinterr... Gemes pgn gigit â¤",19,Non-Toxic,88,Abeee gak kbanting sm aja    ganteng  pinterr Gemes pgn gigit ,abeee gak kbanting sm aja    ganteng  pinterr gemes pgn gigit ,abeee gak kbanting sm aja ganteng pinterr gemes pgn gigit,"['abeee', 'gak', 'kbanting', 'sm', 'aja', 'ganteng', 'pinterr', 'gemes', 'pgn', 'gigit']","['abeee', 'gak', 'kbanting', 'sm', 'aja', 'ganteng', 'pinterr', 'gemes', 'pgn', 'gigit']"
2024-12-08 02:24:58+00:00,@sinarputri7153,Akhirnya ketemu juga 2 bayi kesayangan aqiuuu ðŸ˜ðŸ˜ðŸ˜ðŸ˜ love banyak2 ðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œ,0,Non-Toxic,124,Akhirnya ketemu juga  bayi kesayangan aqiuuu  love  ,akhirnya ketemu juga  bayi kesayangan aqiuuu  love  ,ketemu bayi kesayangan aqiuuu love,"['ketemu', 'bayi', 'kesayangan', 'aqiuuu', 'love']","['ketemu', 'bayi', 'sayang', 'aqiuuu', 'love']"
2024-12-08 02:20:48+00:00,@angeliaaprily6229,Abe onty pengen ketemu bgttttt gemesshhhhhðŸ¤ðŸ»,1,Non-Toxic,50,Abe onty pengen ketemu bgttttt gemesshhhhh,abe onty pengen ketemu bgttttt gemesshhhhh,abe onty pengen ketemu bgttttt gemesshhhhh,"['abe', 'onty', 'pengen', 'ketemu', 'bgttttt', 'gemesshhhhh']","['abe', 'onty', 'ken', 'ketemu', 'bgttttt', 'gemesshhhhh']"
2024-12-08 02:20:03+00:00,@itsandinaaurora,ini sekalian papi seneng liat koleksi ajja soalnya papi abe juga ngoleksi hotwheels HAHAHAHA ðŸ˜‚ðŸ˜‚â¤,0,Non-Toxic,104,ini sekalian papi seneng liat koleksi ajja soalnya papi abe juga ngoleksi hotwheels HAHAHAHA ,ini sekalian papi seneng liat koleksi ajja soalnya papi abe juga ngoleksi hotwheels hahahaha ,papi seneng liat koleksi ajja papi abe ngoleksi hotwheels hahahaha,"['papi', 'seneng', 'liat', 'koleksi', 'ajja', 'papi', 'abe', 'ngoleksi', 'hotwheels', 'hahahaha']","['papi', 'neng', 'liat', 'koleksi', 'ajja', 'papi', 'abe', 'ngoleksi', 'hotwheels', 'hahahaha']"
2024-12-08 02:09:53+00:00,@marthalials5688,Dua bayii kesayangankuâ¤,0,Non-Toxic,25,Dua bayii kesayanganku,dua bayii kesayanganku,bayii kesayanganku,"['bayii', 'kesayanganku']","['bayi', 'sayang']"
2024-12-08 02:07:52+00:00,@itsandinaaurora,AKHIRNYA BOCIL UNYUUUU ðŸ¥¹ðŸ¥¹ðŸ«¶ðŸ¼ðŸ«¶ðŸ¼ðŸ¤ðŸ¤,0,Non-Toxic,55,AKHIRNYA BOCIL UNYUUUU ,akhirnya bocil unyuuuu ,bocil unyuuuu,"['bocil', 'unyuuuu']","['bocil', 'unyuuuu']"
2024-12-08 02:06:00+00:00,@risqarahmadini8201,AAA LUCUUU BANGET DUA BAYIK KECIKKK,0,Non-Toxic,35,AAA LUCUUU BANGET DUA BAYIK KECIKKK,aaa lucuuu banget dua bayik kecikkk,aaa lucuuu banget bayik kecikkk,"['aaa', 'lucuuu', 'banget', 'bayik', 'kecikkk']","['aaa', 'lucuuu', 'banget', 'bayik', 'kecikkk']"
2024-12-08 01:58:32+00:00,@tiaranindaaulia4636,"ritsuki lagi di indo, ajja main sama ritsuki dongg",0,Non-Toxic,50,ritsuki lagi di indo ajja main sama ritsuki dongg,ritsuki lagi di indo ajja main sama ritsuki dongg,ritsuki indo ajja main ritsuki dongg,"['ritsuki', 'indo', 'ajja', 'main', 'ritsuki', 'dongg']","['ritsuki', 'indo', 'ajja', 'main', 'ritsuki', 'dongg']"
2024-12-08 01:56:20+00:00,@rafilaamalia2889,"ABIS ABE, SAMA RITSUKIIII DONGGG",0,Non-Toxic,32,ABIS ABE SAMA RITSUKIIII DONGGG,abis abe sama ritsukiiii donggg,abis abe ritsukiiii donggg,"['abis', 'abe', 'ritsukiiii', 'donggg']","['abis', 'abe', 'ritsukiiii', 'donggg']"
2024-12-08 01:50:05+00:00,@zahwaaurelia7754,mama gigi konten makanÂ² lagi dong di tunggu ya,0,Non-Toxic,47,mama gigi konten makan lagi dong di tunggu ya,mama gigi konten makan lagi dong di tunggu ya,mama gigi konten makan tunggu ya,"['mama', 'gigi', 'konten', 'makan', 'tunggu', 'ya']","['mama', 'gigi', 'konten', 'makan', 'tunggu', 'ya']"
2024-12-08 01:43:25+00:00,@TipsMedsos,"Wah menyenangkan sekali â¤â¤<br>Semoga keluarga RANS diberikan kesehatan dan Jaya di Darat, Laut dan Udara â¤â¤â¤â¤",0,Non-Toxic,121,Wah menyenangkan sekali brSemoga keluarga RANS diberikan kesehatan dan Jaya di Darat Laut dan Udara ,wah menyenangkan sekali brsemoga keluarga rans diberikan kesehatan dan jaya di darat laut dan udara ,menyenangkan brsemoga keluarga rans kesehatan jaya darat laut udara,"['menyenangkan', 'brsemoga', 'keluarga', 'rans', 'kesehatan', 'jaya', 'darat', 'laut', 'udara']","['senang', 'brsemoga', 'keluarga', 'rans', 'sehat', 'jaya', 'darat', 'laut', 'udara']"
2024-12-08 01:43:07+00:00,@ariesusetyaningsih5966,tuan rumah tatapan matanya sadis dan sinis..!!!,1,Toxic,47,tuan rumah tatapan matanya sadis dan sinis,tuan rumah tatapan matanya sadis dan sinis,tuan rumah tatapan matanya sadis sinis,"['tuan', 'rumah', 'tatapan', 'matanya', 'sadis', 'sinis']","['tuan', 'rumah', 'tatap', 'mata', 'sadis', 'sinis']"
2024-12-08 01:40:40+00:00,@Latansa22,"<a href=""https://www.youtube.com/watch?v=PSDbi4wQg8o&amp;t=665"">11:05</a> senyum abeeee",3,Non-Toxic,87,  senyum abeeee,  senyum abeeee,senyum abeeee,"['senyum', 'abeeee']","['senyum', 'abeeee']"
2024-12-08 11:50:32+00:00,@noklinaofficial9036,Auto ngakak aku lucukkk,1,Non-Toxic,23,Auto ngakak aku lucukkk,auto ngakak aku lucukkk,auto ngakak lucukkk,"['auto', 'ngakak', 'lucukkk']","['auto', 'ngakak', 'lucukkk']"
2024-12-08 01:32:19+00:00,@hendygbt,Keinget dulu pas waktu Raffi deketin Nagita ðŸ˜‚,0,Non-Toxic,48,Keinget dulu pas waktu Raffi deketin Nagita ,keinget dulu pas waktu raffi deketin nagita ,keinget pas raffi deketin nagita,"['keinget', 'pas', 'raffi', 'deketin', 'nagita']","['keinget', 'pas', 'raffi', 'deketin', 'nagita']"
2024-12-08 01:32:11+00:00,@Fika-h8w,lanjuttt parttt 2 donggg minn,0,Non-Toxic,29,lanjuttt parttt  donggg minn,lanjuttt parttt  donggg minn,lanjuttt parttt donggg minn,"['lanjuttt', 'parttt', 'donggg', 'minn']","['lanjuttt', 'parttt', 'donggg', 'minn']"
2024-12-08 01:21:24+00:00,@ChyaMoesajadhee,"Ã‚be sopang banget bertamu krmh orang,",0,Toxic,38,be sopang banget bertamu krmh orang,be sopang banget bertamu krmh orang,be sopang banget bertamu krmh orang,"['be', 'sopang', 'banget', 'bertamu', 'krmh', 'orang']","['be', 'sopang', 'banget', 'tamu', 'krmh', 'orang']"
2024-12-08 01:20:33+00:00,@ChyaMoesajadhee,Masya allah abe sopang banget bertamu krmh orng,1,Toxic,47,Masya allah abe sopang banget bertamu krmh orng,masya allah abe sopang banget bertamu krmh orng,masya allah abe sopang banget bertamu krmh orng,"['masya', 'allah', 'abe', 'sopang', 'banget', 'bertamu', 'krmh', 'orng']","['masya', 'allah', 'abe', 'sopang', 'banget', 'tamu', 'krmh', 'orng']"
2024-12-08 01:20:03+00:00,@peniastuti4399,Jangan terlalu diatur2 dong azanya biar naluri kanak2 aja,0,Toxic,57,Jangan terlalu  dong azanya biar naluri  aja,jangan terlalu  dong azanya biar naluri  aja,azanya biar naluri aja,"['azanya', 'biar', 'naluri', 'aja']","['azanya', 'biar', 'naluri', 'aja']"
2024-12-08 01:18:56+00:00,@gheaamara365,FINALLY AAAAA,0,Non-Toxic,13,FINALLY AAAAA,finally aaaaa,finally aaaaa,"['finally', 'aaaaa']","['finally', 'aaaaa']"
2024-12-08 01:17:16+00:00,@pujirohayani,jgn mau ketemu ajja lg abee,0,Toxic,27,jgn mau ketemu ajja lg abee,jgn mau ketemu ajja lg abee,jgn ketemu ajja lg abee,"['jgn', 'ketemu', 'ajja', 'lg', 'abee']","['jgn', 'ketemu', 'ajja', 'lg', 'abee']"
2024-12-08 01:08:42+00:00,@mediamcd9343,Dua bocil yg mengemaskan bnget..,0,Non-Toxic,32,Dua bocil yg mengemaskan bnget,dua bocil yg mengemaskan bnget,bocil yg mengemaskan bnget,"['bocil', 'yg', 'mengemaskan', 'bnget']","['bocil', 'yg', 'emas', 'bnget']"
2024-12-08 01:04:32+00:00,@titaniayushinta3367,GASABAR AJJA KETEMU RITSUKI NATSUKI,0,Non-Toxic,35,GASABAR AJJA KETEMU RITSUKI NATSUKI,gasabar ajja ketemu ritsuki natsuki,gasabar ajja ketemu ritsuki natsuki,"['gasabar', 'ajja', 'ketemu', 'ritsuki', 'natsuki']","['gasabar', 'ajja', 'ketemu', 'ritsuki', 'natsuki']"
2024-12-08 01:02:49+00:00,@lisaforma2292,Abe paling bener maen sama ritsuki aja gak kasar,0,Toxic,48,Abe paling bener maen sama ritsuki aja gak kasar,abe paling bener maen sama ritsuki aja gak kasar,abe bener maen ritsuki aja gak kasar,"['abe', 'bener', 'maen', 'ritsuki', 'aja', 'gak', 'kasar']","['abe', 'bener', 'maen', 'ritsuki', 'aja', 'gak', 'kasar']"
